atc_code,atc_name
L03AB60,"peginterferon alfa-2b, combinations"
L03AB61,"peginterferon alfa-2a, combinations"
L03AC,interleukins
L03AC01,aldesleukin
L03AC02,oprelvekin
L03AX,other immunostimulants
L03AX01,lentinan
L03AX01,lentinan
L03AX02,roquinimex
L03AX03,bcg vaccine
L03AX04,pegademase
L03AX05,pidotimod
L03AX07,poly i:c
L03AX08,poly iclc
L03AX09,thymopentin
L03AX10,immunocyanin
L03AX11,tasonermin
L03AX12,melanoma vaccine
L03AX13,glatiramer acetate
L03AX14,histamine dihydrochloride
L03AX15,mifamurtide
L03AX16,plerixafor
L03AX17,sipuleucel-t
L03AX18,cridanimod
L03AX19,dasiprotimut-t
L03AX21,elapegademase
L03AX22,leniolisib
L04,immunosuppressants
L04A,immunosuppressants
L04AA,selective immunosuppressants
L04AA03,antilymphocyte immunoglobulin (horse)
L04AA04,antithymocyte immunoglobulin (rabbit)
L04AA06,mycophenolic acid
L04AA06,mycophenolic acid
L04AA15,alefacept
L04AA19,gusperimus
L04AA22,abetimus
L04AA24,abatacept
L04AA28,belatacept
L04AA32,apremilast
L04AA40,cladribine
L04AA41,imlifidase
L04AA48,belumosudil
L04AB,tumor necrosis factor alpha (tnf-α) inhibitors
L04AB01,etanercept
L04AB02,infliximab
L04AB03,afelimomab
L04AB04,adalimumab
L04AB05,certolizumab pegol
L04AB06,golimumab
L04AB07,opinercept
L04AC,interleukin inhibitors
L04AC01,daclizumab
L04AC02,basiliximab
L04AC03,anakinra
L04AC04,rilonacept
L04AC05,ustekinumab
L04AC07,tocilizumab
L04AC08,canakinumab
L04AC09,briakinumab
L04AC10,secukinumab
L04AC11,siltuximab
L04AC12,brodalumab
L04AC13,ixekizumab
L04AC14,sarilumab
L04AC15,sirukumab
L04AC16,guselkumab
L04AC17,tildrakizumab
L04AC18,risankizumab
L04AC19,satralizumab
L04AC20,netakimab
L04AC21,bimekizumab
L04AC22,spesolimab
L04AC23,olokizumab
L04AC24,mirikizumab
L04AC25,levilimab
L04AD,calcineurin inhibitors
L04AD01,ciclosporin
L04AD01,ciclosporin
L04AD02,tacrolimus
L04AD02,tacrolimus
L04AD03,voclosporin
L04AE,sphingosine-1-phosphate (s1p) receptor modulators
L04AE01,fingolimod
L04AE02,ozanimod
L04AE03,siponimod
L04AE04,ponesimod
L04AE05,etrasimod
L04AF,janus-associated kinase (jak) inhibitors
L04AF01,tofacitinib
L04AF02,baricitinib
L04AF03,upadacitinib
L04AF04,filgotinib
L04AF05,itacitinib
L04AF06,peficitinib
L04AF07,deucravacitinib
L04AF08,ritlecitinib
L04AG,monoclonal antibodies
L04AG01,muromonab-cd3
L04AG02,efalizumab
L04AG03,natalizumab
L04AG04,belimumab
L04AG05,vedolizumab
L04AG06,alemtuzumab
L04AG07,begelomab
L04AG08,ocrelizumab
L04AG09,emapalumab
L04AG10,inebilizumab
L04AG11,anifrolumab
L04AG12,ofatumumab
L04AG13,teprotumumab
L04AG14,ublituximab
L04AG15,divozilimab
L04AH,mammalian target of rapamycin (mtor) kinase inhibitors
L04AH01,sirolimus
L04AH02,everolimus
L04AJ,complement inhibitors
L04AJ01,eculizumab
L04AJ02,ravulizumab
L04AJ03,pegcetacoplan
L04AJ04,sutimlimab
L04AJ05,avacopan
L04AJ06,zilucoplan
L04AJ07,crovalimab
L04AJ08,iptacopan
L04AJ09,danicopan
L04AK,dihydroorotate dehydrogenase (dhodh) inhibitors
L04AK01,leflunomide
L04AK02,teriflunomide
L04AX,other immunosuppressants
L04AX01,azathioprine
L04AX01,azathioprine
L04AX02,thalidomide
L04AX03,methotrexate
L04AX03,methotrexate
L04AX04,lenalidomide
L04AX05,pirfenidone
L04AX06,pomalidomide
L04AX07,dimethyl fumarate
L04AX08,darvadstrocel
L04AX09,diroximel fumarate
M,musculo-skeletal system
M01,antiinflammatory and antirheumatic products
M01A,"antiinflammatory and antirheumatic products, non-steroids"
M01AA,butylpyrazolidines
M01AA01,phenylbutazone
M01AA01,phenylbutazone
M01AA01,phenylbutazone
M01AA02,mofebutazone
M01AA02,mofebutazone
M01AA03,oxyphenbutazone
M01AA03,oxyphenbutazone
M01AA05,clofezone
M01AA05,clofezone
M01AA06,kebuzone
M01AB,acetic acid derivatives and related substances
M01AB01,indometacin
M01AB01,indometacin
M01AB01,indometacin
M01AB02,sulindac
M01AB02,sulindac
M01AB02,sulindac
M01AB03,tolmetin
M01AB03,tolmetin
M01AB04,zomepirac
M01AB05,diclofenac
M01AB05,diclofenac
M01AB05,diclofenac
M01AB06,alclofenac
M01AB06,alclofenac
M01AB07,bumadizone
M01AB08,etodolac
M01AB09,lonazolac
M01AB10,fentiazac
M01AB11,acemetacin
M01AB12,difenpiramide
M01AB13,oxametacin
M01AB14,proglumetacin
M01AB15,ketorolac
M01AB15,ketorolac
M01AB16,aceclofenac
M01AB17,bufexamac
M01AB51,"indometacin, combinations"
M01AB51,"indometacin, combinations"
M01AB55,"diclofenac, combinations"
M01AC,oxicams
M01AC01,piroxicam
M01AC01,piroxicam
M01AC01,piroxicam
M01AC02,tenoxicam
M01AC02,tenoxicam
M01AC02,tenoxicam
M01AC04,droxicam
M01AC05,lornoxicam
M01AC05,lornoxicam
M01AC05,lornoxicam
M01AC06,meloxicam
M01AC06,meloxicam
M01AC06,meloxicam
M01AC56,"meloxicam, combinations"
M01AE,propionic acid derivatives
M01AE01,ibuprofen
M01AE01,ibuprofen
M01AE01,ibuprofen
M01AE02,naproxen
M01AE02,naproxen
M01AE03,ketoprofen
M01AE03,ketoprofen
M01AE03,ketoprofen
M01AE04,fenoprofen
M01AE05,fenbufen
M01AE06,benoxaprofen
M01AE07,suprofen
M01AE08,pirprofen
M01AE09,flurbiprofen
M01AE09,flurbiprofen
M01AE10,indoprofen
M01AE11,tiaprofenic acid
M01AE11,tiaprofenic acid
M01AE12,oxaprozin
M01AE13,ibuproxam
M01AE14,dexibuprofen
M01AE15,flunoxaprofen
M01AE16,alminoprofen
M01AE17,dexketoprofen
M01AE17,dexketoprofen
M01AE18,naproxcinod
M01AE51,"ibuprofen, combinations"
M01AE52,naproxen and esomeprazole
M01AE53,"ketoprofen, combinations"
M01AE56,naproxen and misoprostol
M01AE57,naproxen and diphenhydramine
M01AG,fenamates
M01AG01,mefenamic acid
M01AG02,tolfenamic acid
M01AG02,tolfenamic acid
M01AG03,flufenamic acid
M01AG04,meclofenamic acid
M01AH,coxibs
M01AH01,celecoxib
M01AH02,rofecoxib
M01AH03,valdecoxib
M01AH04,parecoxib
M01AH05,etoricoxib
M01AH06,lumiracoxib
M01AH07,polmacoxib
M01AX,"other antiinflammatory and antirheumatic agents, non-steroids"
M01AX01,nabumetone
M01AX02,niflumic acid
M01AX04,azapropazone
M01AX05,glucosamine
M01AX07,benzydamine
M01AX07,benzydamine
M01AX12,glucosaminoglycan polysulfate
M01AX13,proquazone
M01AX13,proquazone
M01AX14,orgotein
M01AX17,nimesulide
M01AX18,feprazone
M01AX21,diacerein
M01AX22,morniflumate
M01AX23,tenidap
M01AX24,oxaceprol
M01AX25,chondroitin sulfate
M01AX26,"avocado and soyabean oil, unsaponifiables"
M01AX68,"feprazone, combinations"
M01B,antiinflammatory/antirheumatic agents in combination
M01BA,antiinflammatory/antirheumatic agents in combination with corticosteroids
M01BA01,phenylbutazone and corticosteroids
M01BA02,dipyrocetyl and corticosteroids
M01BA03,acetylsalicylic acid and corticosteroids
M01BX,other antiinflammatory/antirheumatic agents in combination with other drugs
M01C,specific antirheumatic agents
M01CA,quinolines
M01CA03,oxycinchophen
M01CB,gold preparations
M01CB01,sodium aurothiomalate
M01CB02,sodium aurotiosulfate
M01CB03,auranofin
M01CB04,aurothioglucose
M01CB05,aurotioprol
M01CC,penicillamine and similar agents
M01CC01,penicillamine
M01CC02,bucillamine
M01CX,other specific antirheumatic agents
M02,topical products for joint and muscular pain
M02A,topical products for joint and muscular pain
M02AA,"antiinflammatory preparations, non-steroids for topical use"
M02AA01,phenylbutazone
M02AA02,mofebutazone
M02AA03,clofezone
M02AA04,oxyphenbutazone
M02AA05,benzydamine
M02AA06,etofenamate
M02AA07,piroxicam
M02AA08,felbinac
M02AA09,bufexamac
M02AA10,ketoprofen
M02AA11,bendazac
M02AA12,naproxen
M02AA13,ibuprofen
M02AA14,fentiazac
M02AA15,diclofenac
M02AA16,feprazone
M02AA17,niflumic acid
M02AA18,meclofenamic acid
M02AA19,flurbiprofen
M02AA21,tolmetin
M02AA22,suxibuzone
M02AA23,indometacin
M02AA24,nifenazone
M02AA25,aceclofenac
M02AA26,nimesulide
M02AA27,dexketoprofen
M02AA28,piketoprofen
M02AA29,esflurbiprofen
M02AA31,loxoprofen
M02AB,capsaicin and similar agents
M02AB01,capsaicin
M02AB02,zucapsaicin
M02AC,preparations with salicylic acid derivatives
M02AX,other topical products for joint and muscular pain
M02AX02,tolazoline
M02AX03,dimethyl sulfoxide
M02AX05,idrocilamide
M02AX06,tolperisone
M02AX10,various
M03,muscle relaxants
M03A,"muscle relaxants, peripherally acting agents"
M03AA,curare alkaloids
M03AA01,alcuronium
M03AA02,tubocurarine
M03AA04,dimethyltubocurarine
M03AB,choline derivatives
M03AB01,suxamethonium
M03AC,other quaternary ammonium compounds
M03AC01,pancuronium
M03AC02,gallamine
M03AC03,vecuronium
M03AC04,atracurium
M03AC05,hexafluronium
M03AC06,pipecuronium bromide
M03AC07,doxacurium chloride
M03AC08,fazadinium bromide
M03AC09,rocuronium bromide
M03AC10,mivacurium chloride
M03AC11,cisatracurium
M03AX,"other muscle relaxants, peripherally acting agents"
M03AX01,botulinum toxin
M03B,"muscle relaxants, centrally acting agents"
M03BA,carbamic acid esters
M03BA01,phenprobamate
M03BA02,carisoprodol
M03BA03,methocarbamol
M03BA03,methocarbamol
M03BA04,styramate
M03BA05,febarbamate
M03BA51,"phenprobamate, combinations excl. psycholeptics"
M03BA52,"carisoprodol, combinations excl. psycholeptics"
M03BA53,"methocarbamol, combinations excl. psycholeptics"
M03BA71,"phenprobamate, combinations with psycholeptics"
M03BA72,"carisoprodol, combinations with psycholeptics"
M03BA73,"methocarbamol, combinations with psycholeptics"
M03BB,"oxazol, thiazine, and triazine derivatives"
M03BB02,chlormezanone
M03BB03,chlorzoxazone
M03BB52,"chlormezanone, combinations excl. psycholeptics"
M03BB53,"chlorzoxazone, combinations excl. psycholeptics"
M03BB72,"chlormezanone, combinations with psycholeptics"
M03BB73,"chlorzoxazone, combinations with psycholeptics"
M03BC,"ethers, chemically close to antihistamines"
M03BC01,orphenadrine (citrate)
M03BC01,orphenadrine (citrate)
M03BC51,"orphenadrine, combinations"
M03BX,other centrally acting agents
M03BX01,baclofen
M03BX01,baclofen
M03BX02,tizanidine
M03BX03,pridinol
M03BX04,tolperisone
M03BX05,thiocolchicoside
M03BX06,mephenesin
M03BX07,tetrazepam
M03BX08,cyclobenzaprine
M03BX09,eperisone
M03BX30,fenyramidol
M03BX53,"pridinol, combinations"
M03BX55,"thiocolchicoside, combinations"
M03C,"muscle relaxants, directly acting agents"
M03CA,dantrolene and derivatives
M03CA01,dantrolene
M04,antigout preparations
M04A,antigout preparations
M04AA,preparations inhibiting uric acid production
M04AA01,allopurinol
M04AA01,allopurinol
M04AA02,tisopurine
M04AA03,febuxostat
M04AA51,"allopurinol, combinations"
M04AB,preparations increasing uric acid excretion
M04AB01,probenecid
M04AB02,sulfinpyrazone
M04AB03,benzbromarone
M04AB04,isobromindione
M04AB05,lesinurad
M04AC,preparations with no effect on uric acid metabolism
M04AC01,colchicine
M04AC01,colchicine
M04AC02,cinchophen
M04AC51,colchicine and probenecid
M04AX,other antigout preparations
M04AX01,urate oxidase
M04AX02,pegloticase
M05,drugs for treatment of bone diseases
M05B,drugs affecting bone structure and mineralization
M05BA,bisphosphonates
M05BA01,etidronic acid
M05BA01,etidronic acid
M05BA02,clodronic acid
M05BA02,clodronic acid
M05BA03,pamidronic acid
M05BA04,alendronic acid
M05BA05,tiludronic acid
M05BA06,ibandronic acid
M05BA06,ibandronic acid
M05BA07,risedronic acid
M05BA08,zoledronic acid
M05BB,"bisphosphonates, combinations"
M05BB01,"etidronic acid and calcium, sequential"
M05BB02,"risedronic acid and calcium, sequential"
M05BB03,alendronic acid and colecalciferol
M05BB04,"risedronic acid, calcium and colecalciferol, sequential"
M05BB05,"alendronic acid, calcium and colecalciferol, sequential"
M05BB06,"alendronic acid and alfacalcidol, sequential"
M05BB07,risedronic acid and colecalciferol
M05BB08,"zoledronic acid, calcium and colecalciferol, sequential"
M05BB09,ibandronic acid and colecalciferol
M05BC,bone morphogenetic proteins
M05BC01,dibotermin alfa
M05BC02,eptotermin alfa
M05BX,other drugs affecting bone structure and mineralization
M05BX01,ipriflavone
M05BX02,aluminium chlorohydrate
M05BX03,strontium ranelate
M05BX04,denosumab
M05BX05,burosumab
M05BX06,romosozumab
M05BX07,vosoritide
M05BX08,menatetrenone
M05BX53,strontium ranelate and colecalciferol
M09,other drugs for disorders of the musculo-skeletal system
M09A,other drugs for disorders of the musculo-skeletal system
M09AA,quinine and derivatives
M09AA01,hydroquinine
M09AA72,"quinine, combinations with psycholeptics"
M09AB,enzymes
M09AB01,chymopapain
M09AB02,collagenase clostridium histolyticum
M09AB03,bromelains
M09AB52,"trypsin, combinations"
M09AX,other drugs for disorders of the musculo-skeletal system
M09AX01,hyaluronic acid
M09AX02,"chondrocytes, autologous"
M09AX03,ataluren
M09AX04,drisapersen
M09AX05,aceneuramic acid
M09AX06,eteplirsen
M09AX07,nusinersen
M09AX08,golodirsen
M09AX09,onasemnogene abeparvovec
M09AX10,risdiplam
M09AX11,palovarotene
M09AX12,viltolarsen
M09AX13,casimersen
M09AX14,givinostat
M09AX15,delandistrogene moxeparvovec
N,nervous system
N01,anesthetics
N01A,"anesthetics, general"
N01AA,ethers
N01AA01,diethyl ether
N01AA02,vinyl ether
N01AB,halogenated hydrocarbons
N01AB01,halothane
N01AB02,chloroform
N01AB04,enflurane
N01AB05,trichloroethylene
N01AB06,isoflurane
N01AB07,desflurane
N01AB08,sevoflurane
N01AF,"barbiturates, plain"
N01AF01,methohexital
N01AF02,hexobarbital
N01AF03,thiopental
N01AG,barbiturates in combination with other drugs
N01AG01,narcobarbital
N01AH,opioid anesthetics
N01AH01,fentanyl
N01AH02,alfentanil
N01AH03,sufentanil
N01AH04,phenoperidine
N01AH05,anileridine
N01AH06,remifentanil
N01AH51,"fentanyl, combinations"
N01AX,other general anesthetics
N01AX03,ketamine
N01AX04,propanidid
N01AX05,alfaxalone
N01AX07,etomidate
N01AX10,propofol
N01AX11,sodium oxybate
N01AX13,nitrous oxide
N01AX14,esketamine
N01AX15,xenon
N01AX63,"nitrous oxide, combinations"
N01B,"anesthetics, local"
N01BA,esters of aminobenzoic acid
N01BA01,metabutethamine
N01BA02,procaine
N01BA03,tetracaine
N01BA04,chloroprocaine
N01BA05,benzocaine
N01BA52,"procaine, combinations"
N01BA53,"tetracaine, combinations"
N01BB,amides
N01BB01,bupivacaine
N01BB02,lidocaine
N01BB03,mepivacaine
N01BB04,prilocaine
N01BB05,butanilicaine
N01BB06,cinchocaine
N01BB07,etidocaine
N01BB08,articaine
N01BB09,ropivacaine
N01BB10,levobupivacaine
N01BB20,combinations
N01BB51,"bupivacaine, combinations"
N01BB52,"lidocaine, combinations"
N01BB53,"mepivacaine, combinations"
N01BB54,"prilocaine, combinations"
N01BB57,"etidocaine, combinations"
N01BB58,"articaine, combinations"
N01BB59,bupivacaine and meloxicam
N01BC,esters of benzoic acid
N01BC01,cocaine
N01BX,other local anesthetics
N01BX01,ethyl chloride
N01BX02,dyclonine
N01BX03,phenol
N01BX04,capsaicin
N02,analgesics
N02A,opioids
N02AA,natural opium alkaloids
N02AA01,morphine
N02AA01,morphine
N02AA01,morphine
N02AA02,opium
N02AA03,hydromorphone
N02AA03,hydromorphone
N02AA03,hydromorphone
N02AA04,nicomorphine
N02AA04,nicomorphine
N02AA04,nicomorphine
N02AA05,oxycodone
N02AA05,oxycodone
N02AA08,dihydrocodeine
N02AA10,papaveretum
N02AA11,oxymorphone
N02AA51,"morphine, combinations"
N02AA53,hydromorphone and naloxone
N02AA55,oxycodone and naloxone
N02AA56,oxycodone and naltrexone
N02AA58,"dihydrocodeine, combinations"
N02AA59,"codeine, combinations excl. psycholeptics"
N02AA79,"codeine, combinations with psycholeptics"
N02AB,phenylpiperidine derivatives
N02AB01,ketobemidone
N02AB01,ketobemidone
N02AB02,pethidine
N02AB02,pethidine
N02AB02,pethidine
N02AB03,fentanyl
N02AB03,fentanyl
N02AB03,fentanyl
N02AB52,"pethidine, combinations excl. psycholeptics"
N02AB72,"pethidine, combinations with psycholeptics"
N02AC,diphenylpropylamine derivatives
N02AC01,dextromoramide
N02AC01,dextromoramide
N02AC01,dextromoramide
N02AC03,piritramide
N02AC04,dextropropoxyphene
N02AC04,dextropropoxyphene
N02AC05,bezitramide
N02AC52,"methadone, combinations excl. psycholeptics"
N02AC54,"dextropropoxyphene, combinations excl. psycholeptics"
N02AC74,"dextropropoxyphene, combinations with psycholeptics"
N02AD,benzomorphan derivatives
N02AD01,pentazocine
N02AD01,pentazocine
N02AD02,phenazocine
N02AD51,pentazocine and naloxone
N02AE,oripavine derivatives
N02AE01,buprenorphine
N02AE01,buprenorphine
N02AE01,buprenorphine
N02AF,morphinan derivatives
N02AF01,butorphanol
N02AF02,nalbuphine
N02AG,opioids in combination with antispasmodics
N02AG01,morphine and antispasmodics
N02AG02,ketobemidone and antispasmodics
N02AG03,pethidine and antispasmodics
N02AG04,hydromorphone and antispasmodics
N02AJ,opioids in combination with non-opioid analgesics
N02AJ01,dihydrocodeine and paracetamol
N02AJ02,dihydrocodeine and acetylsalicylic acid
N02AJ03,dihydrocodeine and other non-opioid analgesics
N02AJ06,codeine and paracetamol
N02AJ07,codeine and acetylsalicylic acid
N02AJ08,codeine and ibuprofen
N02AJ09,codeine and other non-opioid analgesics
N02AJ13,tramadol and paracetamol
N02AJ14,tramadol and dexketoprofen
N02AJ15,tramadol and other non-opioid analgesics
N02AJ16,tramadol and celecoxib
N02AJ17,oxycodone and paracetamol
N02AJ18,oxycodone and acetylsalicylic acid
N02AJ19,oxycodone and ibuprofen
N02AJ22,hydrocodone and paracetamol
N02AJ23,hydrocodone and ibuprofen
N02AX,other opioids
N02AX01,tilidine
N02AX01,tilidine
N02AX02,tramadol
N02AX02,tramadol
N02AX02,tramadol
N02AX03,dezocine
N02AX05,meptazinol
N02AX05,meptazinol
N02AX06,tapentadol
N02AX07,oliceridine
N02AX51,tilidine and naloxone
N02B,other analgesics and antipyretics
N02BA,salicylic acid and derivatives
N02BA01,acetylsalicylic acid
N02BA01,acetylsalicylic acid
N02BA01,acetylsalicylic acid
N02BA02,aloxiprin
N02BA03,choline salicylate
N02BA04,sodium salicylate
N02BA05,salicylamide
N02BA06,salsalate
N02BA07,ethenzamide
N02BA08,morpholine salicylate
N02BA09,dipyrocetyl
N02BA10,benorilate
N02BA11,diflunisal
N02BA12,potassium salicylate
N02BA14,guacetisal
N02BA15,carbasalate calcium
N02BA16,imidazole salicylate
N02BA51,"acetylsalicylic acid, combinations excl. psycholeptics"
N02BA55,"salicylamide, combinations excl. psycholeptics"
N02BA57,"ethenzamide, combinations excl. psycholeptics"
N02BA59,"dipyrocetyl, combinations excl. psycholeptics"
N02BA65,carbasalate calcium combinations excl. psycholeptics
N02BA67,"magnesium salicylate, combinations excl. psycholeptics"
N02BA71,"acetylsalicylic acid, combinations with psycholeptics"
N02BA75,"salicylamide, combinations with psycholeptics"
N02BA77,"ethenzamide, combinations with psycholeptics"
N02BA79,"dipyrocetyl, combinations with psycholeptics"
N02BB,pyrazolones
N02BB01,phenazone
N02BB02,metamizole sodium
N02BB02,metamizole sodium
N02BB02,metamizole sodium
N02BB03,aminophenazone
N02BB04,propyphenazone
N02BB05,nifenazone
N02BB51,"phenazone, combinations excl. psycholeptics"
N02BB52,"metamizole sodium, combinations excl. psycholeptics"
N02BB53,"aminophenazone, combinations excl. psycholeptics"
N02BB54,"propyphenazone, combinations excl. psycholeptics"
N02BB71,"phenazone, combinations with psycholeptics"
N02BB72,"metamizole sodium, combinations with psycholeptics"
N02BB73,"aminophenazone, combinations with psycholeptics"
N02BB74,"propyphenazone, combinations with psycholeptics"
N02BE,anilides
N02BE01,paracetamol
N02BE01,paracetamol
N02BE01,paracetamol
N02BE03,phenacetin
N02BE04,bucetin
N02BE05,propacetamol
N02BE51,"paracetamol, combinations excl. psycholeptics"
N02BE53,"phenacetin, combinations excl. psycholeptics"
N02BE54,"bucetin, combinations excl. psycholeptics"
N02BE71,"paracetamol, combinations with psycholeptics"
N02BE73,"phenacetin, combinations with psycholeptics"
N02BE74,"bucetin, combinations with psycholeptics"
N02BF,gabapentinoids
N02BF01,gabapentin
N02BF02,pregabalin
N02BF03,mirogabalin
N02BG,other analgesics and antipyretics
N02BG02,rimazolium
N02BG03,glafenine
N02BG04,floctafenine
N02BG05,viminol
N02BG06,nefopam
N02BG07,flupirtine
N02BG08,ziconotide
N02BG09,methoxyflurane
N02BG10,cannabinoids
N02BG12,tanezumab
N02C,antimigraine preparations
N02CA,ergot alkaloids
N02CA01,dihydroergotamine
N02CA01,dihydroergotamine
N02CA01,dihydroergotamine
N02CA02,ergotamine
N02CA02,ergotamine
N02CA02,ergotamine
N02CA02,ergotamine
N02CA02,ergotamine
N02CA04,methysergide
N02CA07,lisuride
N02CA51,"dihydroergotamine, combinations"
N02CA52,"ergotamine, combinations excl. psycholeptics"
N02CA72,"ergotamine, combinations with psycholeptics"
N02CB,corticosteroid derivatives
N02CB01,flumedroxone
N02CC,selective serotonin (5ht1) agonists
N02CC01,sumatriptan
N02CC01,sumatriptan
N02CC01,sumatriptan
N02CC01,sumatriptan
N02CC02,naratriptan
N02CC03,zolmitriptan
