atc1,atc2,atc3,atc4,atc_code,status,eurd_substance,status2,value
L,L01,L01F,L01FF,L01FF11,Croatia,sugemalimab,NA,1
L,L01,L01F,L01FF,L01FF13,Denmark,toripalimab,K,1
L,L01,L01F,L01FG,L01FG01,Denmark,bevacizumab,K,1
L,L01,L01F,L01FG,L01FG01,Denmark,bevacizumab gamma,K,1
L,L01,L01F,L01FG,L01FG02,Germany,ramucirumab,NA,1
L,L01,L01F,L01FX,L01FX02,Portugal,gemtuzumab ozogamicin,NA,1
L,L01,L01F,L01FX,L01FX04,Netherlands,ipilimumab,NA,1
L,L01,L01F,L01FX,L01FX05,Netherlands,brentuximab vedotin,NA,1
L,L01,L01F,L01FX,L01FX06,Germany,dinutuximab beta,NA,1
L,L01,L01F,L01FX,L01FX07,Czech Republic,blinatumomab,NA,1
L,L01,L01F,L01FX,L01FX08,Germany,elotuzumab,NA,1
L,L01,L01F,L01FX,L01FX09,Denmark,mogamulizumab,M,1
L,L01,L01F,L01FX,L01FX12,Sweden,tafasitamab,NA,1
L,L01,L01F,L01FX,L01FX13,Czech Republic,enfortumab vedotin,NA,1
L,L01,L01F,L01FX,L01FX14,Sweden,polatuzumab vedotin,NA,1
L,L01,L01F,L01FX,L01FX17,Netherlands,sacituzumab govitecan,NA,1
L,L01,L01F,L01FX,L01FX18,Germany,amivantamab,NA,1
L,L01,L01F,L01FX,L01FX20,Norway,tremelimumab,NA,1
L,L01,L01F,L01FX,L01FX22,Czech Republic,loncastuximab tesirine,NA,1
L,L01,L01F,L01FX,L01FX24,Czech Republic,teclistamab,NA,1
L,L01,L01F,L01FX,L01FX25,Sweden,mosunetuzumab,NA,1
L,L01,L01F,L01FX,L01FX26,Spain,mirvetuximab soravtansine,NA,1
L,L01,L01F,L01FX,L01FX27,Spain,epcoritamab,NA,1
L,L01,L01F,L01FX,L01FX28,Czech Republic,glofitamab,NA,1
L,L01,L01F,L01FX,L01FX29,Croatia,talquetamab,NA,1
L,L01,L01X,L01XA,L01XA01,Denmark,cisplatin,M,1
L,L01,L01X,L01XA,L01XA02,Italy,carboplatin,NA,1
L,L01,L01X,L01XA,L01XA03,France,oxaliplatin,NA,1
L,L01,L01X,L01XB,L01XB01,none,procarbazine,NA,1
L,L01,L01X,L01XD,L01XD04,Portugal,5-aminolevulinic acid (glioma),NA,1
L,L01,L01X,L01XD,L01XD04,Germany,5-aminolevulinic acid (keratosis),NA,1
L,L01,L01X,L01XD,L01XD05,Netherlands,temoporfin,NA,1
L,L01,L01X,L01XD,L01XD07,Estonia,padeliporfin,NA,1
L,L01,L01X,L01XF,L01XF01,France,tretinoin (oral formulations),NA,1
L,L01,L01X,L01XF,L01XF01,Poland,tretinoin (topical formulations),NA,1
L,L01,L01X,L01XF,L01XF01,Estonia,isotretinoin (oral formulations),NA,1
L,L01,L01X,L01XF,L01XF01,Austria,alitretinoin (oral use),NA,1
L,L01,L01X,L01XF,L01XF02,Austria,alitretinoin (oral use),NA,1
L,L01,L01X,L01XF,L01XF03,France,bexarotene,NA,1
L,L01,L01X,L01XG,L01XG01,Italy,bortezomib,NA,1
L,L01,L01X,L01XG,L01XG02,Croatia,carfilzomib,NA,1
L,L01,L01X,L01XG,L01XG03,Sweden,ixazomib,NA,1
L,L01,L01X,L01XH,L01XH03,Greece,panobinostat,NA,1
L,L01,L01X,L01XJ,L01XJ01,Sweden,vismodegib,NA,1
L,L01,L01X,L01XJ,L01XJ02,Croatia,sonidegib,NA,1
L,L01,L01X,L01XJ,L01XJ03,Netherlands,glasdegib,NA,1
L,L01,L01X,L01XK,L01XK01,Italy,olaparib,NA,1
L,L01,L01X,L01XK,L01XK02,Austria,niraparib,NA,1
L,L01,L01X,L01XK,L01XK02,Austria,niraparib / abiraterone acetate,NA,1
L,L01,L01X,L01XK,L01XK03,Sweden,rucaparib,NA,1
L,L01,L01X,L01XK,L01XK04,Portugal,talazoparib,NA,1
L,L01,L01X,L01XL,L01XL02,Germany,talimogene laherparepvec,NA,1
L,L01,L01X,L01XL,L01XL03,Denmark,axicabtagene ciloleucel,K,1
L,L01,L01X,L01XL,L01XL04,Germany,tisagenlecleucel,NA,1
L,L01,L01X,L01XL,L01XL05,Belgium,ciltacabtagene autoleucel,NA,1
L,L01,L01X,L01XL,L01XL06,Netherlands,brexucabtagene autoleucel,NA,1
L,L01,L01X,L01XL,L01XL07,Sweden,idecabtagene vicleucel,NA,1
L,L01,L01X,L01XL,L01XL08,Germany,lisocabtagene maraleucel / lisocabtagene,NA,1
L,L01,L01X,L01XL,L01XL09,Italy,tabelecleucel,NA,1
L,L01,L01X,L01XX,L01XX01,Netherlands,amsacrine,NA,1
L,L01,L01X,L01XX,L01XX02,Austria,"asparaginase, crisantaspase (L-asparagin",NA,1
L,L01,L01X,L01XX,L01XX02,Austria,asparaginase (centrally authorised produ,NA,1
L,L01,L01X,L01XX,L01XX05,Belgium,hydroxycarbamide (for centrally authoris,NA,1
L,L01,L01X,L01XX,L01XX05,Croatia,hydroxycarbamide (except for centrally a,NA,1
L,L01,L01X,L01XX,L01XX08,none,pentostatin,NA,1
L,L01,L01X,L01XX,L01XX11,none,estramustine,NA,1
L,L01,L01X,L01XX,L01XX23,Spain,mitotane,NA,1
L,L01,L01X,L01XX,L01XX24,Sweden,pegaspargase (centrally authorised produ,NA,1
L,L01,L01X,L01XX,L01XX27,France,arsenic trioxide,NA,1
L,L01,L01X,L01XX,L01XX33,Sweden,celecoxib,NA,1
L,L01,L01X,L01XX,L01XX35,France,anagrelide,NA,1
L,L01,L01X,L01XX,L01XX41,Sweden,eribulin,NA,1
L,L01,L01X,L01XX,L01XX44,Sweden,aflibercept (oncological indication(s)),NA,1
L,L01,L01X,L01XX,L01XX44,France,aflibercept (ophthalmological indication,NA,1
L,L01,L01X,L01XX,L01XX52,Czech Republic,venetoclax,NA,1
L,L01,L01X,L01XX,L01XX62,Denmark,ivosidenib,M,1
L,L01,L01X,L01XX,L01XX66,Netherlands,selinexor,NA,1
L,L01,L01X,L01XX,L01XX67,Netherlands,tagraxofusp,NA,1
L,L01,L01X,L01XX,L01XX73,Denmark,sotorasib,M,1
L,L01,L01X,L01XX,L01XX75,Netherlands,tebentafusp,NA,1
L,L01,L01X,L01XX,L01XX77,Finland,adagrasib,NA,1
L,L01,L01X,L01XX,L01XX79,Ireland,eflornithine (topical use),NA,1
L,L02,L02A,L02AA,L02AA01,none,diethylstilbestrol,NA,1
L,L02,L02A,L02AA,L02AA03,Italy,ethinylestradiol,NA,1
L,L02,L02A,L02AA,L02AA03,Netherlands,ethinylestradiol / etonogestrel,NA,1
L,L02,L02A,L02AA,L02AA03,Denmark,ethinylestradiol / gestodene,M,1
L,L02,L02A,L02AA,L02AA03,Denmark,ethinylestradiol / levonorgestrel,M,1
L,L02,L02A,L02AA,L02AA03,Netherlands,ethinylestradiol / norelgestromin,NA,1
L,L02,L02A,L02AA,L02AA03,Netherlands,ethinylestradiol / norethisterone,NA,1
L,L02,L02A,L02AA,L02AA03,Denmark,ethinylestradiol / norgestimate,M,1
L,L02,L02A,L02AB,L02AB01,none,megestrol,NA,1
L,L02,L02A,L02AB,L02AB01,Poland,nomegestrol,NA,1
L,L02,L02A,L02AB,L02AB02,none,medroxyprogesterone,NA,1
L,L02,L02A,L02AE,L02AE01,Sweden,buserelin,NA,1
L,L02,L02A,L02AE,L02AE02,Italy,leuprorelin (depot formulations),NA,1
L,L02,L02A,L02AE,L02AE03,Germany,goserelin,NA,1
L,L02,L02A,L02AE,L02AE04,Germany,triptorelin,NA,1
L,L02,L02B,L02BA,L02BA01,Ireland,tamoxifen,NA,1
L,L02,L02B,L02BA,L02BA02,France,toremifene,NA,1
L,L02,L02B,L02BA,L02BA03,Sweden,fulvestrant,NA,1
L,L02,L02B,L02BA,L02BA04,Austria,elacestrant,NA,1
L,L02,L02B,L02BB,L02BB01,Germany,flutamide,NA,1
L,L02,L02B,L02BB,L02BB02,Netherlands,nilutamide,NA,1
L,L02,L02B,L02BB,L02BB03,Denmark,bicalutamide,K,1
L,L02,L02B,L02BB,L02BB04,Spain,enzalutamide,NA,1
L,L02,L02B,L02BB,L02BB05,France,apalutamide,NA,1
L,L02,L02B,L02BB,L02BB06,Austria,darolutamide,NA,1
L,L02,L02B,L02BG,L02BG03,Latvia,anastrozole,NA,1
L,L02,L02B,L02BG,L02BG04,France,letrozole,NA,1
L,L02,L02B,L02BG,L02BG06,Croatia,exemestane,NA,1
L,L02,L02B,L02BX,L02BX02,France,degarelix,NA,1
L,L02,L02B,L02BX,L02BX03,Spain,abiraterone,NA,1
L,L02,L02B,L02BX,L02BX04,Germany,relugolix / estradiol / norethisterone a,NA,1
L,L02,L02B,L02BX,L02BX04,Denmark,relugolix,K,1
L,L03,L03A,L03AA,L03AA02,Finland,filgrastim,NA,1
L,L03,L03A,L03AA,L03AA02,Netherlands,pegfilgrastim,NA,1
L,L03,L03A,L03AA,L03AA02,Finland,lipegfilgrastim,NA,1
L,L03,L03A,L03AA,L03AA10,Netherlands,efbemalenograstim alfa,NA,1
L,L03,L03A,L03AA,L03AA10,France,lenograstim,NA,1
L,L03,L03A,L03AA,L03AA13,Netherlands,pegfilgrastim,NA,1
L,L03,L03A,L03AA,L03AA13,Finland,lipegfilgrastim,NA,1
L,L03,L03A,L03AA,L03AA14,Finland,lipegfilgrastim,NA,1
L,L03,L03A,L03AA,L03AA18,Netherlands,efbemalenograstim alfa,NA,1
L,L03,L03A,L03AB,L03AB03,Netherlands,interferon gamma,NA,1
L,L03,L03A,L03AB,L03AB04,Sweden,peginterferon alfa-2a,NA,1
L,L03,L03A,L03AB,L03AB05,Portugal,ropeginterferon alfa-2b,NA,1
L,L03,L03A,L03AB,L03AB07,Spain,interferon beta-1a (intramuscular use),NA,1
L,L03,L03A,L03AB,L03AB07,Sweden,interferon beta-1a (subcutaneous  use),NA,1
L,L03,L03A,L03AB,L03AB08,Germany,interferon beta-1b,NA,1
L,L03,L03A,L03AB,L03AB10,Portugal,ropeginterferon alfa-2b,NA,1
L,L03,L03A,L03AB,L03AB11,Sweden,peginterferon alfa-2a,NA,1
L,L03,L03A,L03AB,L03AB15,Portugal,ropeginterferon alfa-2b,NA,1
L,L03,L03A,L03AC,L03AC01,Netherlands,aldesleukin,NA,1
L,L03,L03A,L03AX,L03AX05,none,pidotimod,NA,1
L,L03,L03A,L03AX,L03AX10,none,immunocyanine,NA,1
L,L03,L03A,L03AX,L03AX11,Denmark,tasonermin,K,1
L,L03,L03A,L03AX,L03AX15,Netherlands,mifamurtide,NA,1
L,L03,L03A,L03AX,L03AX16,Netherlands,plerixafor,NA,1
L,L04,L04A,L04AA,L04AA06,Denmark,"mycophenolate mofetil, mycophenolic acid",K,1
L,L04,L04A,L04AA,L04AA24,Finland,abatacept,NA,1
L,L04,L04A,L04AA,L04AA28,Sweden,belatacept,NA,1
L,L04,L04A,L04AA,L04AA32,Spain,apremilast,NA,1
L,L04,L04A,L04AA,L04AA40,Denmark,cladribine (apart from products with mul,M,1
L,L04,L04A,L04AA,L04AA40,Portugal,cladribine (multiple sclerosis),NA,1
L,L04,L04A,L04AA,L04AA41,Netherlands,imlifidase,NA,1
L,L04,L04A,L04AA,L04AA58,Ireland,efgartigimod alfa,NA,1
L,L04,L04A,L04AB,L04AB01,Spain,etanercept,NA,1
L,L04,L04A,L04AB,L04AB02,Sweden,infliximab,NA,1
L,L04,L04A,L04AB,L04AB04,Sweden,adalimumab,NA,1
L,L04,L04A,L04AB,L04AB06,Sweden,golimumab,NA,1
L,L04,L04A,L04AC,L04AC02,Germany,basiliximab,NA,1
L,L04,L04A,L04AC,L04AC03,Denmark,anakinra,K,1
L,L04,L04A,L04AC,L04AC05,Ireland,ustekinumab,NA,1
L,L04,L04A,L04AC,L04AC07,Germany,tocilizumab,NA,1
L,L04,L04A,L04AC,L04AC08,Germany,canakinumab,NA,1
L,L04,L04A,L04AC,L04AC10,Spain,secukinumab,NA,1
L,L04,L04A,L04AC,L04AC11,Germany,siltuximab,NA,1
L,L04,L04A,L04AC,L04AC12,Spain,brodalumab,NA,1
L,L04,L04A,L04AC,L04AC13,Germany,ixekizumab,NA,1
L,L04,L04A,L04AC,L04AC14,Spain,sarilumab,NA,1
L,L04,L04A,L04AC,L04AC16,Germany,guselkumab,NA,1
L,L04,L04A,L04AC,L04AC17,Poland,tildrakizumab,NA,1
L,L04,L04A,L04AC,L04AC18,Netherlands,risankizumab,NA,1
L,L04,L04A,L04AC,L04AC19,Austria,satralizumab (for centrally authorised p,NA,1
L,L04,L04A,L04AC,L04AC21,Netherlands,bimekizumab,NA,1
L,L04,L04A,L04AC,L04AC22,France,spesolimab,NA,1
L,L04,L04A,L04AC,L04AC24,Austria,mirikizumab,NA,1
L,L04,L04A,L04AD,L04AD01,Estonia,ciclosporin (systemic use),NA,1
L,L04,L04A,L04AD,L04AD01,Austria,ciclosporin (topical use),NA,1
L,L04,L04A,L04AD,L04AD02,Ireland,tacrolimus (systemic formulations),NA,1
L,L04,L04A,L04AD,L04AD02,Ireland,tacrolimus (topical formulations),NA,1
L,L04,L04A,L04AD,L04AD03,Poland,voclosporin,NA,1
L,L04,L04A,L04AE,L04AE01,France,fingolimod,NA,1
L,L04,L04A,L04AE,L04AE02,Spain,ozanimod,NA,1
L,L04,L04A,L04AE,L04AE03,Spain,siponimod,NA,1
L,L04,L04A,L04AE,L04AE04,Denmark,ponesimod,K,1
L,L04,L04A,L04AE,L04AE05,Sweden,etrasimod,NA,1
L,L04,L04A,L04AF,L04AF01,Netherlands,tofacitinib,NA,1
L,L04,L04A,L04AF,L04AF02,Poland,baricitinib,NA,1
L,L04,L04A,L04AF,L04AF03,Croatia,upadacitinib,NA,1
L,L04,L04A,L04AF,L04AF04,Croatia,filgotinib,NA,1
L,L04,L04A,L04AF,L04AF07,Netherlands,deucravacitinib,NA,1
L,L04,L04A,L04AF,L04AF08,Poland,ritlecitinib,NA,1
L,L04,L04A,L04AG,L04AG03,Germany,natalizumab,NA,1
L,L04,L04A,L04AG,L04AG04,Sweden,belimumab,NA,1
L,L04,L04A,L04AG,L04AG05,Poland,vedolizumab,NA,1
L,L04,L04A,L04AG,L04AG06,Denmark,alemtuzumab,K,1
L,L04,L04A,L04AG,L04AG08,Germany,ocrelizumab,NA,1
L,L04,L04A,L04AG,L04AG10,Italy,inebilizumab,NA,1
L,L04,L04A,L04AG,L04AG11,Netherlands,anifrolumab,NA,1
L,L04,L04A,L04AG,L04AG12,Italy,ofatumumab,NA,1
L,L04,L04A,L04AG,L04AG14,Netherlands,ublituximab,NA,1
L,L04,L04A,L04AG,L04AG16,Spain,rozanolixizumab,NA,1
L,L04,L04A,L04AH,L04AH01,Sweden,sirolimus (indicated for treatment of an,NA,1
L,L04,L04A,L04AH,L04AH01,Sweden,sirolimus (for prophylaxis of organ reje,NA,1
L,L04,L04A,L04AH,L04AH01,Germany,temsirolimus,NA,1
L,L04,L04A,L04AH,L04AH02,Germany,everolimus (indicated for astrocytoma (S,NA,1
L,L04,L04A,L04AH,L04AH02,Germany,everolimus (indicated for advanced renal,NA,1
L,L04,L04A,L04AH,L04AH02,Sweden,everolimus (indicated for rejection of t,NA,1
L,L04,L04A,L04AJ,L04AJ01,Spain,eculizumab,NA,1
L,L04,L04A,L04AJ,L04AJ02,Finland,ravulizumab,NA,1
L,L04,L04A,L04AJ,L04AJ03,Finland,pegcetacoplan,NA,1
L,L04,L04A,L04AJ,L04AJ04,Austria,sutimlimab,NA,1
L,L04,L04A,L04AJ,L04AJ05,Netherlands,avacopan,NA,1
L,L04,L04A,L04AJ,L04AJ06,Denmark,zilucoplan,K,1
L,L04,L04A,L04AJ,L04AJ07,Netherlands,crovalimab,NA,1
L,L04,L04A,L04AJ,L04AJ08,Lithuania,iptacopan,NA,1
L,L04,L04A,L04AJ,L04AJ09,Germany,danicopan,NA,1
L,L04,L04A,L04AK,L04AK01,Netherlands,leflunomide,NA,1
L,L04,L04A,L04AK,L04AK02,Germany,teriflunomide,NA,1
L,L04,L04A,L04AX,L04AX01,Denmark,azathioprine,K,1
L,L04,L04A,L04AX,L04AX02,France,thalidomide,NA,1
L,L04,L04A,L04AX,L04AX03,Germany,methotrexate,NA,1
L,L04,L04A,L04AX,L04AX04,France,lenalidomide,NA,1
L,L04,L04A,L04AX,L04AX05,Ireland,pirfenidone,NA,1
L,L04,L04A,L04AX,L04AX06,Spain,pomalidomide,NA,1
L,L04,L04A,L04AX,L04AX07,Germany,"dimethyl fumarate, diroximel fumarate (m",NA,1
L,L04,L04A,L04AX,L04AX07,Sweden,dimethyl fumarate (psoriasis),NA,1
L,L04,L04A,L04AX,L04AX08,Germany,darvadstrocel,NA,1
L,L04,L04A,L04AX,L04AX09,Germany,"dimethyl fumarate, diroximel fumarate (m",NA,1
M,M01,M01A,M01AA,M01AA01,none,phenylbutazone,NA,1
M,M01,M01A,M01AB,M01AB01,Spain,indometacin,NA,1
M,M01,M01A,M01AB,M01AB02,none,sulindac,NA,1
M,M01,M01A,M01AB,M01AB05,Denmark,diclofenac / misoprostol,K,1
M,M01,M01A,M01AB,M01AB05,none,diclofenac sodium / orphenadrine citrate,NA,1
M,M01,M01A,M01AB,M01AB05,Denmark,diclofenac (systemic formulations),K,1
M,M01,M01A,M01AB,M01AB05,Portugal,deanol and all combinations with deanol ,NA,1
M,M01,M01A,M01AB,M01AB05,none,diclofenac / pyridoxine / thiamine,NA,1
M,M01,M01A,M01AB,M01AB05,Denmark,"diclofenac (topical formulations), diclo",K,1
M,M01,M01A,M01AB,M01AB05,Denmark,diclofenac / omeprazole,K,1
M,M01,M01A,M01AB,M01AB08,Denmark,etodolac,K,1
M,M01,M01A,M01AB,M01AB11,Hungary,acemetacin,NA,1
M,M01,M01A,M01AB,M01AB14,Portugal,proglumetacin,NA,1
M,M01,M01A,M01AB,M01AB15,Denmark,ketorolac (ophtalmic formulations),K,1
M,M01,M01A,M01AB,M01AB15,Denmark,ketorolac (systemic formulations),K,1
M,M01,M01A,M01AB,M01AB16,Hungary,aceclofenac,NA,1
M,M01,M01A,M01AC,M01AC01,Hungary,piroxicam,NA,1
M,M01,M01A,M01AC,M01AC02,Italy,tenoxicam,NA,1
M,M01,M01A,M01AC,M01AC05,Spain,lornoxicam,NA,1
M,M01,M01A,M01AC,M01AC06,France,meloxicam,NA,1
M,M01,M01A,M01AE,M01AE01,Austria,dexibuprofen,NA,1
M,M01,M01A,M01AE,M01AE01,Czech Republic,ibuprofen / levomenthol,NA,1
M,M01,M01A,M01AE,M01AE01,France,ibuprofen / pseudoephedrine,NA,1
M,M01,M01A,M01AE,M01AE01,Ireland,ibuprofen (indicated in ductus arteriosu,NA,1
M,M01,M01A,M01AE,M01AE01,none,ibuprofen / phenylephrine,NA,1
M,M01,M01A,M01AE,M01AE01,Lithuania,ibuprofen / paracetamol,NA,1
M,M01,M01A,M01AE,M01AE01,Malta,"ibuprofen, ibuprofen lysine (not indicat",NA,1
M,M01,M01A,M01AE,M01AE02,Italy,naproxen,NA,1
M,M01,M01A,M01AE,M01AE02,Netherlands,"sumatriptan, naproxen / sumatriptan",NA,1
M,M01,M01A,M01AE,M01AE02,none,"cetrimide, cetyltrimethylammonium naprox",NA,1
M,M01,M01A,M01AE,M01AE03,Spain,dexketoprofen,NA,1
M,M01,M01A,M01AE,M01AE03,Sweden,ketoprofen (all formulations except topi,NA,1
M,M01,M01A,M01AE,M01AE03,Sweden,ketoprofen (topical use only),NA,1
M,M01,M01A,M01AE,M01AE03,none,piketoprofen,NA,1
M,M01,M01A,M01AE,M01AE03,Spain,dexketoprofen / tramadol,NA,1
M,M01,M01A,M01AE,M01AE04,none,fenoprofen,NA,1
M,M01,M01A,M01AE,M01AE09,Italy,flurbiprofen,NA,1
M,M01,M01A,M01AE,M01AE11,none,tiaprofenic acid,NA,1
M,M01,M01A,M01AE,M01AE12,none,oxaprozin,NA,1
M,M01,M01A,M01AE,M01AE14,Austria,dexibuprofen,NA,1
M,M01,M01A,M01AE,M01AE16,none,alminoprofen,NA,1
M,M01,M01A,M01AE,M01AE17,Spain,dexketoprofen,NA,1
M,M01,M01A,M01AE,M01AE17,Spain,dexketoprofen / tramadol,NA,1
M,M01,M01A,M01AG,M01AG01,none,mefenamic acid,NA,1
M,M01,M01A,M01AG,M01AG02,none,tolfenamic acid,NA,1
M,M01,M01A,M01AH,M01AH01,Sweden,celecoxib,NA,1
M,M01,M01A,M01AH,M01AH04,Ireland,parecoxib,NA,1
M,M01,M01A,M01AH,M01AH05,Portugal,etoricoxib,NA,1
M,M01,M01A,M01AX,M01AX01,Netherlands,nabumetone,NA,1
M,M01,M01A,M01AX,M01AX02,Hungary,niflumic acid,NA,1
M,M01,M01A,M01AX,M01AX05,Denmark,glucosamine,K,1
M,M01,M01A,M01AX,M01AX07,Italy,benzydamine,NA,1
M,M01,M01A,M01AX,M01AX07,Italy,benzydamine / cetylpyridine,NA,1
M,M01,M01A,M01AX,M01AX17,Italy,nimesulide (topical formulations),NA,1
M,M01,M01A,M01AX,M01AX17,Italy,nimesulide (systemic formulations),NA,1
M,M01,M01A,M01AX,M01AX21,France,diacerein,NA,1
M,M01,M01A,M01AX,M01AX22,none,morniflumate,NA,1
M,M01,M01A,M01AX,M01AX24,none,oxaceprol,NA,1
M,M01,M01C,M01CC,M01CC01,none,penicillamine,NA,1
M,M02,M02A,M02AA,M02AA01,none,phenylbutazone,NA,1
M,M02,M02A,M02AA,M02AA05,Italy,benzydamine,NA,1
M,M02,M02A,M02AA,M02AA05,Italy,benzydamine / cetylpyridine,NA,1
M,M02,M02A,M02AA,M02AA06,none,etofenamate,NA,1
M,M02,M02A,M02AA,M02AA07,Hungary,piroxicam,NA,1
M,M02,M02A,M02AA,M02AA08,none,felbinac,NA,1
M,M02,M02A,M02AA,M02AA10,Spain,dexketoprofen,NA,1
M,M02,M02A,M02AA,M02AA10,Sweden,ketoprofen (all formulations except topi,NA,1
M,M02,M02A,M02AA,M02AA10,Sweden,ketoprofen (topical use only),NA,1
M,M02,M02A,M02AA,M02AA10,none,piketoprofen,NA,1
M,M02,M02A,M02AA,M02AA10,Spain,dexketoprofen / tramadol,NA,1
M,M02,M02A,M02AA,M02AA11,none,bendazac,NA,1
M,M02,M02A,M02AA,M02AA12,Italy,naproxen,NA,1
M,M02,M02A,M02AA,M02AA12,Netherlands,"sumatriptan, naproxen / sumatriptan",NA,1
M,M02,M02A,M02AA,M02AA12,none,"cetrimide, cetyltrimethylammonium naprox",NA,1
M,M02,M02A,M02AA,M02AA13,Austria,dexibuprofen,NA,1
M,M02,M02A,M02AA,M02AA13,Czech Republic,ibuprofen / levomenthol,NA,1
M,M02,M02A,M02AA,M02AA13,France,ibuprofen / pseudoephedrine,NA,1
M,M02,M02A,M02AA,M02AA13,Ireland,ibuprofen (indicated in ductus arteriosu,NA,1
M,M02,M02A,M02AA,M02AA13,none,ibuprofen / phenylephrine,NA,1
M,M02,M02A,M02AA,M02AA13,Lithuania,ibuprofen / paracetamol,NA,1
M,M02,M02A,M02AA,M02AA13,Malta,"ibuprofen, ibuprofen lysine (not indicat",NA,1
M,M02,M02A,M02AA,M02AA15,Denmark,diclofenac / misoprostol,K,1
M,M02,M02A,M02AA,M02AA15,none,diclofenac sodium / orphenadrine citrate,NA,1
M,M02,M02A,M02AA,M02AA15,Denmark,diclofenac (systemic formulations),K,1
M,M02,M02A,M02AA,M02AA15,Portugal,deanol and all combinations with deanol ,NA,1
M,M02,M02A,M02AA,M02AA15,none,diclofenac / pyridoxine / thiamine,NA,1
M,M02,M02A,M02AA,M02AA15,Denmark,"diclofenac (topical formulations), diclo",K,1
M,M02,M02A,M02AA,M02AA15,Denmark,diclofenac / omeprazole,K,1
M,M02,M02A,M02AA,M02AA17,Hungary,niflumic acid,NA,1
M,M02,M02A,M02AA,M02AA19,Italy,flurbiprofen,NA,1
M,M02,M02A,M02AA,M02AA22,none,suxibuzone,NA,1
M,M02,M02A,M02AA,M02AA23,Spain,indometacin,NA,1
M,M02,M02A,M02AA,M02AA25,Hungary,aceclofenac,NA,1
M,M02,M02A,M02AA,M02AA26,Italy,nimesulide (topical formulations),NA,1
M,M02,M02A,M02AA,M02AA26,Italy,nimesulide (systemic formulations),NA,1
M,M02,M02A,M02AA,M02AA27,Spain,dexketoprofen,NA,1
M,M02,M02A,M02AA,M02AA27,Spain,dexketoprofen / tramadol,NA,1
M,M02,M02A,M02AA,M02AA28,none,piketoprofen,NA,1
M,M02,M02A,M02AB,M02AB01,Portugal,capsaicin,NA,1
M,M02,M02A,M02AX,M02AX03,Slovenia,dimethyl sulfoxide,NA,1
M,M02,M02A,M02AX,M02AX06,Hungary,tolperisone,NA,1
M,M03,M03A,M03AB,M03AB01,Croatia,suxamethonium,NA,1
M,M03,M03A,M03AC,M03AC01,Ireland,pancuronium,NA,1
M,M03,M03A,M03AC,M03AC03,Czech Republic,vecuronium bromide,NA,1
M,M03,M03A,M03AC,M03AC04,Germany,atracurium,NA,1
M,M03,M03A,M03AC,M03AC04,Czech Republic,cisatracurium,NA,1
M,M03,M03A,M03AC,M03AC11,Czech Republic,cisatracurium,NA,1
M,M03,M03A,M03AX,M03AX01,Ireland,botulinum toxin a (except for centrally ,NA,1
M,M03,M03A,M03AX,M03AX01,Sweden,botulinum toxin a - haemagglutinin compl,NA,1
M,M03,M03A,M03AX,M03AX01,Poland,botulinum toxin type A (for centrally au,NA,1
M,M03,M03B,M03BA,M03BA03,Germany,methocarbamol,NA,1
M,M03,M03B,M03BA,M03BA03,Spain,methocarbamol / paracetamol,NA,1
M,M03,M03B,M03BB,M03BB03,none,chlorzoxazone,NA,1
M,M03,M03B,M03BX,M03BX01,Poland,baclofen (intrathecal use),NA,1
M,M03,M03B,M03BX,M03BX01,Ireland,"baclofen (oral use, for muscle spasticit",NA,1
M,M03,M03B,M03BX,M03BX02,Finland,tizanidine,NA,1
M,M03,M03B,M03BX,M03BX04,Hungary,tolperisone,NA,1
M,M03,M03B,M03BX,M03BX05,Italy,"thiocolchicoside, paracetamol / thiocolc",NA,1
M,M03,M03B,M03BX,M03BX08,none,cyclobenzaprine,NA,1
M,M03,M03C,M03CA,M03CA01,none,dantrolene,NA,1
M,M03,M03C,M03CA,M03CA01,Netherlands,"dantrolene sodium, hemiheptahydrate",NA,1
M,M04,M04A,M04AA,M04AA01,Germany,allopurinol,NA,1
M,M04,M04A,M04AA,M04AA03,Austria,febuxostat,NA,1
M,M04,M04A,M04AB,M04AB01,none,probenecid,NA,1
M,M04,M04A,M04AB,M04AB02,none,sulfinpyrazone,NA,1
M,M04,M04A,M04AB,M04AB03,none,benzbromarone,NA,1
M,M04,M04A,M04AC,M04AC01,Spain,colchicine,NA,1
M,M05,M05B,M05BA,M05BA02,Belgium,"clodronic acid, clodronic acid / lidocai",NA,1
M,M05,M05B,M05BA,M05BA04,Austria,"alendronic acid / colecalciferol, alendr",NA,1
M,M05,M05B,M05BA,M05BA06,Denmark,ibandronic acid,K,1
M,M05,M05B,M05BA,M05BA08,Denmark,zoledronic acid (indicated for cancer an,K,1
M,M05,M05B,M05BA,M05BA08,Sweden,zoledronic acid (indicated for Osteoporo,NA,1
M,M05,M05B,M05BC,M05BC01,Netherlands,dibotermin alfa,NA,1
M,M05,M05B,M05BX,M05BX04,Sweden,denosumab (indicated for osteoporosis an,NA,1
M,M05,M05B,M05BX,M05BX04,Sweden,denosumab (indicated for skeletal relate,NA,1
M,M05,M05B,M05BX,M05BX05,Germany,burosumab,NA,1
M,M05,M05B,M05BX,M05BX06,France,romosozumab,NA,1
M,M05,M05B,M05BX,M05BX07,Latvia,vosoritide,NA,1
M,M09,M09A,M09AX,M09AX01,none,hyaluronic acid,NA,1
